"address","lat","long","LRMq","FURq","KITq","BMNTq","BATHq","prop.typ","layout","garage","living.area.M2","frontage.M","depth.M","year.built","sell.price","org.price","comparables","UI.lat","UI.long","UI.year","UI.frontage","UI.size","UI.price"
"'902 Borebank Street ,  Winnipeg r3n 1g6'",-0.601048484350288,-0.685893218971695,0.52407837540397,0.512938915399785,-0.38677012289284,0.977264893483948,-0.510677301098387," RD"," BNG","1",0.0668915324339002,0.436669715100457,0.16256973650067,-0.258336297935289,0.263452908129358,0.285334110430555,1,49.851542,-97.193338,1958,12.0775593367801,124.95,328889
"'83 Rochester Avenue ,  Winnipeg R3T 3V7'",-1.89610431751984,0.017927508125544,0.52407837540397,0.995101495875582,0.711389106424326,0.977264893483948,0.776606370506171," RD"," BLEVL","1",-0.616738661901967,0.97290575947278,1.48263063858175,0.22987053073116,0.364122174131833,0.285334110430555,3,49.785345,-97.142372,1975,14.299015120008,92.35,342500
"'103 Lindmere Drive ,  Winnipeg R3P 2R6'",-1.00192751327118,-0.832689403271966,0.52407837540397,0.995101495875582,0.711389106424326,0.977264893483948,0.776606370506171," RD"," TWO","1",1.67614862179999,0.235581198460836,0.237383031473199,1.03397589559355,1.362605085772,1.12255437119534,3,49.831051,-97.203968,2003,17.9578834688539,201.69,477500
"'11 Southlawn Stroll ,  Winnipeg R3T 5E9'",-2.02412893150928,-0.258237129093203,-0.898074259930129,-1.41571140650341,-1.34765944854536,0.977264893483948,0.261692901864348," RD"," SP4L","1",0.583179120916999,0.704787737286618,1.37730139434411,0.488332969436927,0.160727506945875,0.220932551910187,3,49.778801,-97.16237,1984,15.4750799464227,149.57,315000
"'420 Youville Street ,  Winnipeg R2H3H8'",0.0738196519853699,0.490437220450593,0.52407837540397,0.995101495875582,0.711389106424326,0.534321578469429,0.776606370506171," RD"," TWO","1",0.460503150461023,0.436669715100457,0.102522223430613,0.976539798103375,1.04826787284824,1.05235667240814,11,49.886038,-97.108156,2001,17.6965357296506,143.72,435000
"'9 HALLIDAY Bay ,  Winnipeg R2J 2B1'",-0.298711628513932,1.0031329060883,0.52407837540397,-0.451386245551811,-0.661309930222132,-0.351565051559608,-0.510677301098387," RD"," BNG","1",-0.527195688594784,0.302610704007376,0.342220082980757,-0.200900200445119,-0.379192882311398,-0.294279916252758,5,49.866996,-97.07103,1960,12.3389070759834,96.62,242000
"'75 Peter Sosiak Bay ,  Winnipeg R2C 5M3'",0.289763369775058,2.37640223396812,0.0974325848037408,-0.451386245551811,0.711389106424326,0.977264893483948,0.261692901864348," RD"," TWO","1",0.571645482669002,-0.0995663292718658,-0.197715341919669,1.09141199308372,0.566777224346207,0.414137227471292,2,49.897076,-96.971587,2005,18.2192312080572,149.02,369900
"'233 Melrose Avenue E,  Winnipeg R2C 0B1'",0.238936971984024,2.00901129444572,0.52407837540397,0.995101495875582,0.711389106424326,-1.23745168158865,0.776606370506171," RD"," 1+1/2","1",-0.527195688594784,-1.10391006811675,-0.437905394199896,-0.516798736641056,-0.541908616060165,-0.487484591813862,2,49.894478,-96.998191,1949,10.9014945103653,96.62,220000
"'1259 Selkirk Avenue ,  Winnipeg R2X 0C8'",0.847249525069157,-0.443976421552128,0.52407837540397,0.995101495875582,0.711389106424326,-0.794508366574127,0.776606370506171," RD"," BLEVL","0",-0.797921633652331,-1.23796907920983,-0.317810368059783,1.3211563830444,-0.689832010377226,-0.493280732080695,7,49.925572,-97.17582,2013,19.2646221648703,83.71,200000
"'1134 Pritchard Avenue ,  Winnipeg R2X 0G8'",0.826257714126098,-0.373146917387015,0.23964784833715,0.609371431494944,0.711389106424326,-1.68039499660316,0.776606370506171," RD"," 1+1/2","0",-0.336366401218821,-0.433615012651346,-0.437905394199896,-1.52193044271904,-1.08922517503329,-1.00269705997681,8,49.924499,-97.170691,1914,6.32790907430796,105.72,146000
"'452 Penninghame Street ,  Winnipeg R2X 1Z2'",0.941057291584866,-0.157786005424447,0.52407837540397,-0.933548826027608,0.711389106424326,0.977264893483948,-3.0852446443075," RD"," BNG","0",-1.11939558700107,-0.90392039583035,-0.437905394199896,-1.32090410150344,-0.852547744125993,-0.712890046635151,8,49.930367,-97.155096,1921,7.24262616151944,68.38,178000
"'708 Jefferson Avenue ,  Winnipeg R2V 0P6'",1.15975948592916,-0.010023148226707,0.52407837540397,-0.933548826027608,0.162309491765743,-1.68039499660316,-0.896862402579754," RD"," BNG","1",-1.15064126152746,-0.835792045930588,-0.288278804254837,-1.49321239397395,-0.911717101852818,-0.809492384415703,8,49.941546,-97.144396,1915,6.4585829439096,66.89,170000
"'588 Sherburn Street ,  Winnipeg R3G 2K9'",0.111968795823936,-0.446669296052531,0.23964784833715,-0.933548826027608,-1.07311964121607,-1.23745168158865,-1.79796097270295," DP"," 2+1/2","1",1.15608638807209,-0.769861384737269,-0.227739098454698,-1.52193044271904,-1.14839453276012,-1.00269705997681,12,49.887988,-97.176015,1914,6.32790907430796,176.89,138000
"'405 Cross Creek Place ,  Winnipeg R3V 1V1'",-2.25904940290075,-0.418760068538642,0.23964784833715,0.609371431494944,0.711389106424326,0.977264893483948,-0.510677301098387," RD"," BNG","0",0.661188455976184,-0.567674023744426,1.15187712396636,0.919103700613205,0.789401932793384,0.607979478461748,3,49.766793,-97.173994,1999,17.4351879904473,153.29,400000
"'239 Brookfield Crescent ,  Winnipeg R3Y 0L9'",-1.75548070423191,-0.938498656715755,-0.0447826787296692,0.995101495875582,0.711389106424326,0.977264893483948,0.776606370506171," RD"," TWO","1",0.226684847797069,-0.501743362551108,0.102522223430613,1.3211563830444,0.696949811345221,0.703944240812948,3,49.792533,-97.21163,2013,19.2646221648703,132.57,387500
"'221 Dumoulin Street ,  Winnipeg R2H 0E4'",0.22580975377092,0.315635141346922,-1.18250478699695,-1.41571140650341,0.162309491765743,-0.794508366574127,-2.44160280850522," RD"," TWO","0",1.40919732198724,-0.701733034837507,0.222617249570726,-1.92398312515023,-0.523418191770533,-0.487484591813862,8,49.893807,-97.120814,1900,4.49847489988501,188.96,222500
"'7 Sidebottom Drive ,  Winnipeg R2N0G3'",-1.64297007540337,0.531479389758224,0.52407837540397,0.995101495875582,0.711389106424326,-0.794508366574127,0.776606370506171," RD"," TWO","1",1.74430193871997,-0.0995663292718657,0.102522223430613,1.3211563830444,1.26275679460798,1.09035359193516,9,49.798284,-97.105184,2013,19.2646221648703,204.94,464000
"'8 Shay Crescent ,  Winnipeg R2N 1A6'",-1.17050760171058,0.788683428572051,-3.74237953059833,-2.380036567455,-3.40670800351505,-2.12333831161768,-1.79796097270295," MH"," BNG","0",-0.663502322434757,0.135586362317636,-0.437905394199896,0.804231505632864,-1.65133407343812,-1.4213071903592,9,49.822434,-97.086559,1995,16.9124925120408,90.12,70000
"'38 Sabourin Place ,  Winnipeg r3x 0a6'",-1.09364196779179,1.24991068722118,0.52407837540397,0.995101495875582,0.299579395430389,0.977264893483948,0.776606370506171," RD"," TWO","1",1.0780770530129,-0.0995663292718657,-0.197715341919669,1.14884809057389,0.604497689897058,0.607341903032396,9,49.826363,-97.05316,2007,18.4805789472604,173.17,375000
"'142 Linmar Way ,  Winnipeg R2J 4H6'",-0.558008424635101,1.34059841462475,0.52407837540397,-0.933548826027608,-0.661309930222132,0.977264893483948,-0.510677301098387," RD"," BNG","1",0.0064972085171118,-0.0314379793721036,-0.168183778114724,1.03397589559355,0.27167005268367,0.220932551910187,9,49.853742,-97.046593,2003,17.9578834688539,122.07,330000
"'5 Rainshadow Bay ,  Winnipeg R3X0L6'",-0.924670606082262,1.59005526064524,0.52407837540397,-0.933548826027608,0.711389106424326,-0.794508366574127,0.776606370506171," RD"," BNG","1",0.135254551867487,-0.0995663292718657,0.0119587610954457,1.37859248053457,0.669332513626225,0.47853878599166,9,49.835,-97.028529,2015,19.5259699040736,128.21,383766
"'131 Hespeler Avenue ,  Winnipeg R2L 0L5'",0.620780556312614,0.336639562449472,0.52407837540397,0.705803947590104,0.299579395430389,-1.23745168158865,-0.896862402579754," RD"," 1+1/2","0",-0.429893722284403,-1.07094473752009,-0.588024176875037,-1.69423873518955,-0.94130178071623,-0.873893942936071,8,49.913996,-97.119293,1908,5.54386585669813,101.26,166000
"'491 Riverton Avenue ,  Winnipeg R2L 0N8'",0.489997465768711,0.569069155860185,0.52407837540397,-0.933548826027608,0.711389106424326,0.977264893483948,0.776606370506171," DP"," BLEVL","1",-0.640225343425162,-0.701733034837507,-0.137667828849613,1.34987443178948,0.19770835552514,0.156530993389819,11,49.907311,-97.102462,2014,19.3952960344719,91.23,320000
"'409 McGregor Street ,  Winnipeg R2W 4X6'",0.82960310058582,0.0144751049198747,0.52407837540397,-1.41571140650341,-1.34765944854536,-1.68039499660316,-1.79796097270295," DP"," 1+1/2","0",0.703967768750576,-0.501743362551108,-0.377857881129839,-0.631670931621397,-0.763793707535757,-0.519685371074046,6,49.92467,-97.142622,1945,10.3787990319588,155.33,190000
"'167 SMITHFIELD Avenue ,  Winnipeg R2V 0C1'",0.946026462115735,0.327580456438008,-0.186997942263079,-1.8978739869792,-2.72035848519182,-0.528742377565416,-2.44160280850522," RD"," 1+1/2","1",-0.268003381785234,-0.233625340364947,0.16256973650067,-1.29218605275836,-0.541908616060165,-0.519685371074046,8,49.930621,-97.119949,1922,7.37330003112108,108.98,220000
"'194 Parkview Street ,  Winnipeg R3J 1S1'",-0.0829439836957787,-0.992618529365979,0.52407837540397,-0.933548826027608,-0.935849737551424,-1.23745168158865,0.519149636185259," RD"," BNG","1",-1.15064126152746,-0.701733034837507,-0.497952907269952,-1.4070582477387,-1.05964049616988,-0.96985226513142,12,49.878025,-97.215549,1918,6.85060455271452,66.89,150000
"'73 Leicester Square ,  Winnipeg R3J 1C1'",0.117133602989797,-1.48708552607846,0.52407837540397,0.512938915399785,-0.38677012289284,0.977264893483948,-0.510677301098387," RD"," TWO","0",-0.262341413918036,0.102621031720977,-0.437905394199896,-0.287054346680374,-0.0618972015013023,-0.133276019951838,10,49.888252,-97.251355,1957,11.9468854671785,109.25,284900
"'171 Twain Drive ,  Winnipeg R3K 0R2'",-0.115184901155289,-2.28800164092869,0.0974325848037408,-1.41571140650341,0.162309491765743,0.977264893483948,-1.79796097270295," RD"," BNG","1",-0.231095739391642,0.97290575947278,-0.288278804254837,0.000126140770477841,0.164425591803801,0.124330214129635,10,49.876377,-97.309352,1967,13.2536241631949,110.74,315500
"'250 KINGSWAY Avenue ,  Winnipeg R3M 0H3'",-0.221317775680396,-0.369804991084037,-0.613643732863309,-0.933548826027608,-0.661309930222132,-0.794508366574127,0.519149636185259," RD"," 2+1/2","1",2.76911812268297,0.436669715100457,0.401775403320731,-1.60808458895429,1.1961912671653,1.09099116736451,12,49.870952,-97.170449,1911,5.93588746550304,253.81,455000
"'15 Almington Bay ,  Winnipeg R3Y 0E5'",-1.55606828210555,-0.493760075776133,0.52407837540397,0.995101495875582,0.711389106424326,0.977264893483948,0.776606370506171," RD"," TWO","1",1.64112830202879,-0.0314379793721036,0.237383031473199,1.26372028555423,1.46984954665186,1.24556134796924,3,49.802726,-97.179425,2011,19.003274425667,200.02,492000
"'192 Youville Street ,  Winnipeg R2H 2S4'",-0.0802246344683671,0.506843040483376,-0.898074259930129,-0.933548826027608,-0.249500219228195,0.622910241472333,-0.510677301098387," RD"," BNG","1",-1.41549553620421,0.302610704007376,0.102522223430613,-1.11987776028785,-0.911717101852818,-0.823164835289577,12,49.878164,-97.106968,1928,8.15734324873092,54.26,170000
"'572 Jamison Avenue ,  Winnipeg R2K 1N4'",0.621328338890816,0.643931066969411,0.52407837540397,-0.933548826027608,0.711389106424326,-0.794508366574127,0.261692901864348," RD"," BNG","1",-0.453170701293998,0.436669715100457,-0.40837383039495,-1.52193044271904,-0.556700955491871,-0.519685371074046,8,49.914024,-97.097041,1914,6.32790907430796,100.15,218000
"'70 Noble Avenue ,  Winnipeg R2L 0J6'",0.64773928462524,0.333905259110707,-1.60915057759718,-0.451386245551811,-0.661309930222132,-1.23745168158865,0.00423616754343607," RD"," BNG","1",-0.897320625098712,-1.23796907920983,-0.437905394199896,-1.57936654020921,-1.03005581730647,-0.938295501456439,8,49.915374,-97.119491,1912,6.06656133510468,78.97,154000
"'6 Regina Place ,  Winnipeg R2C 0S4'",0.388246851869078,2.04172626722158,0.52407837540397,0.995101495875582,0.0250395881010971,0.977264893483948,0.776606370506171," RD"," SP3L","1",0.150772537873884,0.770718398479937,0.102522223430613,0.0862802870057335,0.0423887914922257,0.0277278763490828,2,49.90211,-96.995822,1970,13.6456457719998,128.95,299000
"'690 Ashburn Street ,  Winnipeg R3G 3C5'",0.0722154315778191,-0.64219960400222,-1.32472005053036,-0.933548826027608,-1.62219925587465,-1.68039499660316,-1.41177587122158," RD"," BNG","0",-0.9577149490155,-0.567674023744426,-0.317810368059783,-1.63680263769938,-0.979022246267081,-0.873893942936071,12,49.885956,-97.190174,1910,5.80521359590141,76.09,160900
"'848 Isbister Street ,  Winnipeg R2Y 1R7'",0.138360177894763,-2.41926201080374,0.52407837540397,-0.933548826027608,0.711389106424326,0.977264893483948,0.776606370506171," RD"," BNG","1",-0.862300305327519,0.770718398479937,0.16256973650067,-0.172182151700034,-0.258080603214304,-0.101075240691653,10,49.889337,-97.318857,1961,12.469580945585,80.64,258375
"'1499 Chancellor Drive ,  Winnipeg R3T 4G1'",-1.55035569236149,-0.331883794274198,-2.32022689526423,-1.41571140650341,-2.72035848519182,-1.23745168158865,-1.79796097270295," SA"," TWO","0",0.302806860233854,0.737753067883278,-0.302552393427227,0.316024676966415,-0.501229682622973,-0.55188615033423,3,49.803018,-97.167703,1978,14.6910367288129,136.2,225500
"'5 La Grave Street ,  Winnipeg R3V 1J1'",-2.2299562788996,-0.00403115722308511,-0.898074259930129,0.0307763349239871,-2.03400896686859,0.977264893483948,-0.510677301098387," RD"," BNG","1",-0.527195688594784,0.737753067883278,0.16256973650067,-0.114746054209863,-0.253457997141896,-0.294279916252758,3,49.7682801,-97.1439621,1963,12.7309286847883,96.62,259000
"'147 Redview Drive ,  Winnipeg R2N 3C8'",-1.57285390539453,0.352603474871882,0.52407837540397,0.705803947590104,-0.661309930222132,0.977264893483948,-0.253220566777475," RD"," BNG","1",1.12295339092329,1.5091418038451,-0.108136265044667,0.804231505632864,1.50128326794424,1.25135748823608,9,49.801868,-97.118137,1995,16.9124925120408,175.31,496250
"'15 WESTHAM Place ,  Winnipeg R2N 2M5'",-1.46186141685423,0.605062530720083,-1.60915057759718,0.0307763349239871,-0.661309930222132,-0.174387725553801,-0.896862402579754," RD"," TWO","1",1.17936336708168,0.134487517964414,-0.152925803482168,0.545769066927097,0.418853830029146,0.285334110430555,9,49.8075414,-97.0998556,1986,15.736427685626,178,349900
"'59 Georges Druwe Crescent ,  Winnipeg r3x 2e5'",-1.04126025875198,1.15398221175167,0.52407837540397,0.0307763349239871,0.299579395430389,-0.528742377565416,0.261692901864348," RD"," TWO","1",1.15210204031369,0.168551692914296,0.266914595278145,1.00525784684846,0.730232575066559,0.607341903032396,9,49.8290405,-97.0601065,2002,17.8272095992522,176.7,392000
"'78 Ebb Tide Drive ,  Winnipeg R3X 2H9'",-1.04307772309175,1.03018593760702,0.52407837540397,-0.933548826027608,0.711389106424326,0.977264893483948,0.776606370506171," RD"," CBOVR","1",1.05081572624491,-0.233625340364947,-0.197715341919669,1.09141199308372,0.915136817962886,0.768345799333316,9,49.8289476,-97.069071,2005,18.2192312080572,171.87,417000
"'118 Snowdon Avenue ,  Winnipeg R2K 3G9'",0.632851336696508,1.11561220252526,-1.60915057759718,-1.41571140650341,-0.935849737551424,0.80008756747814,-0.510677301098387," RD"," BLEVL","1",-0.839023326317923,0.436669715100457,-0.437905394199896,0.143716384495904,-0.327419694300427,-0.0366736821712853,4,49.914613,-97.062885,1972,13.9069935112031,81.75,249000
"'168 Summerfield Way ,  Winnipeg R2G 2B4'",1.29289021609395,0.993825227046073,-0.898074259930129,0.995101495875582,-1.34765944854536,0.534321578469429,0.261692901864348," SA"," BLEVL","0",-1.15064126152746,-0.769861384737269,-0.437905394199896,0.172434433240989,-0.689832010377226,-0.648488488114783,4,49.948351,-97.071704,1973,14.0376673808047,66.89,200000
"'634 Gilmore Avenue ,  Winnipeg R2G 2P6'",1.16347658199541,1.19307032084498,0.52407837540397,0.995101495875582,0.0250395881010971,-0.351565051559608,-0.510677301098387," RD"," BNG","1",-0.628482002663564,0.704787737286619,-0.437905394199896,0.258588579476245,-0.246061827426043,-0.242758669436463,4,49.941736,-97.057276,1976,14.4296889896096,91.79,260000
"'1184 Polson Avenue ,  Winnipeg R2X 1N9'",1.10928132134845,-0.277884065255459,-3.74237953059833,-1.8978739869792,-3.40670800351505,-1.68039499660316,-3.0852446443075," RD"," BNG","1",-1.15064126152746,-0.165496990465184,-0.437905394199896,-0.258336297935289,-0.948697950432083,-1.00269705997681,6,49.9389658,-97.1637927,1958,12.0775593367801,66.89,165000
"'260 Belmont Avenue ,  Winnipeg R2V 0Y4'",1.08559755030693,0.316398812935985,-2.32022689526423,0.995101495875582,-1.34765944854536,-1.23745168158865,-0.510677301098387," RD"," BNG","0",-0.766885661639537,-0.969851057023668,-0.467436958004842,-1.09115971154276,-1.02265964759061,-0.938295501456439,8,49.9377552,-97.1207587,1929,8.28801711833256,85.19,155000
"'823 Spruce Street ,  Winnipeg R3G 2Z4'",0.152132997003634,-0.60252458636407,0.52407837540397,0.995101495875582,0.711389106424326,0.977264893483948,0.132964534703892," RD"," 1+1/2","1",0.446872487077026,0.102621031720977,-0.558000420340009,-0.775261175346823,-0.283782292976894,-0.326480695512942,1,49.890041,-97.187301,1940,9.72542968395059,143.07,254900
"'1115 INGERSOLL Street ,  Winnipeg R3E 2M3'",0.416183763356944,-0.408789528081054,0.52407837540397,0.995101495875582,0.299579395430389,0.977264893483948,-0.896862402579754," RD"," 1+3/4","1",-0.425909374526004,-1.37202809030291,-0.647579497215011,-1.72295678393464,-0.763793707535757,-0.616287708854599,12,49.903538,-97.173272,1907,5.41319198709649,101.45,190000
"'535 Elgin Avenue ,  Winnipeg R3A 0L2'",0.41725976484989,-0.0892627066005131,-0.186997942263079,-1.41571140650341,-0.661309930222132,-1.68039499660316,-1.79796097270295," RD"," 1+3/4","1",-0.00126178448608648,-1.03797940692343,-0.0776203157795564,-1.92398312515023,-1.05964049616988,-0.841693163675887,8,49.903593,-97.150134,1900,4.49847489988501,121.7,150000
"'92 Douglas Park Road ,  Winnipeg R3J 1Z2'",-0.154214409851669,-1.11470931632727,0.52407837540397,0.995101495875582,0.711389106424326,-1.23745168158865,0.776606370506171," RD"," TWO","1",3.32252305607327,3.78594730372103,0.987484752118823,-1.14859580903293,2.91210264124321,3.50541203644896,12,49.874382,-97.22439,1927,8.02666937912928,280.2,687000
"'2 Amarynth Crescent ,  Winnipeg R2Y 0C1'",0.0307404649431282,-2.00696221038364,-0.898074259930129,0.0307763349239871,-1.48492935221001,0.711498904475236,-1.79796097270295," RD"," BLEVL","1",-0.963586619396299,0.770718398479937,0.252148813375672,-0.143464102954948,-0.208341361875193,-0.313600383808868,10,49.883836,-97.289001,1962,12.6002548151867,75.81,265100
"'22 Galbraith Crescent ,  Winnipeg R2Y 1L3'",0.261090864539352,-2.33006434062374,0.23964784833715,0.995101495875582,-0.112230315563549,0.534321578469429,-1.79796097270295," RD"," BNG","1",-0.371386720990014,0.704787737286619,0.16256973650067,0.201152481986074,-0.0833460936772761,-0.101075240691653,10,49.8956104,-97.3123979,1974,14.1683412504063,104.05,282000
"'872 Dudley Avenue ,  Winnipeg R3M 1S3'",-0.357799761404026,-0.189285732271879,-0.0447826787296692,0.0307763349239871,-1.34765944854536,-0.794508366574127,-1.79796097270295," DP"," BNG","1",0.879488772633741,0.101522187367755,0.0124509538255283,-0.0573099567196926,0.759817253929972,0.414137227471292,1,49.8639757,-97.157377,1965,12.9922764239916,163.7,396000
"'324 Beaverbrook Street ,  Winnipeg R3N 1N1'",-0.247161375173161,-0.765519446504725,-0.186997942263079,0.995101495875582,0.711389106424326,-0.174387725553801,-0.510677301098387," RD"," 1+1/2","1",-0.332382053460422,-0.601738198694307,-0.497952907269952,-1.29218605275836,-0.209080978846778,-0.22987835773239,12,49.869631,-97.199104,1922,7.37330003112108,105.91,265000
"'411 Keenleyside Street ,  Winnipeg R2K 3B7'",0.467076677603984,0.905087416973026,-0.186997942263079,-0.451386245551811,-0.661309930222132,-0.794508366574127,0.132964534703892," SA"," BNG","0",-0.49595001406839,-0.90392039583035,-0.288278804254837,0.0862802870057335,-0.786721833654901,-0.745090825895335,4,49.9061394,-97.0781298,1970,13.6456457719998,98.11,186900
"'362 Springfield Road ,  Winnipeg R2G 4E8'",1.13965782167578,0.906518092861446,0.52407837540397,0.512938915399785,-0.249500219228195,0.977264893483948,0.261692901864348," RD"," BLEVL","1",-1.17014359529226,-0.266590670961606,-0.467929150734924,0.603205164417268,-0.405079476316884,-0.358681474773126,11,49.9405185,-97.0780262,1988,15.9977754248293,65.96,238500
"'19 Notley Drive ,  Winnipeg R3W OA7'",0.728102901579083,1.33686981916274,0.52407837540397,-0.933548826027608,0.162309491765743,0.977264893483948,0.776606370506171," RD"," TWO","1",0.900878429020938,0.101522187367755,0.732528917936125,1.14884809057389,0.493555144159262,0.510739565251844,11,49.9194818,-97.046863,2007,18.4805789472604,164.72,360000
"'26 Donna Wyatt Way ,  Winnipeg R3W 0H6'",0.495428338758179,1.2720847825298,0.52407837540397,-0.933548826027608,0.711389106424326,-0.794508366574127,0.776606370506171," SA"," TWO","1",0.140916519734685,-1.23796907920983,0.0119587610954457,1.37859248053457,-0.0521934268341031,-0.184797266768132,11,49.9075886,-97.0515543,2015,19.5259699040736,128.48,286212
"'144 Stephens Street ,  Winnipeg R2W 3H2'",0.435467666475765,0.352132567074735,-0.898074259930129,-0.933548826027608,-1.62219925587465,-0.794508366574127,-0.510677301098387," RD"," BNG","0",-1.25381489821864,-0.701733034837507,-0.467436958004842,-0.97628751656242,-1.40726047281497,-1.26030329405828,8,49.9045237,-97.1181711,1933,8.81071259673912,61.97,103000
"'631 Cathedral Avenue ,  Winnipeg R2W 0Y7'",0.928243091987917,0.00896506940378736,0.52407837540397,0.995101495875582,0.711389106424326,-0.794508366574127,0.776606370506171," RD"," BNG","1",-1.09213426023307,-0.969851057023668,0.236890838743117,-1.57936654020921,-0.985678799011348,-0.906094722196255,8,49.929712,-97.143021,1912,6.06656133510468,69.68,160000
"'382 Southall Drive ,  Winnipeg R2V 1V4'",1.33092393431772,0.344488946377703,0.52407837540397,0.995101495875582,-0.661309930222132,0.977264893483948,-1.79796097270295," RD"," BNG","1",-0.427796697148403,0.436669715100457,-0.137667828849613,-0.0573099567196926,-0.120326942256541,-0.146156331655911,6,49.9502951,-97.1187246,1965,12.9922764239916,101.36,277000
"'66 Odessa Cove ,  Winnipeg R2P 2Z6'",1.67415667234901,-0.45243757132837,-0.0447826787296692,0.0307763349239871,0.711389106424326,0.977264893483948,0.647878003345715," RD"," CBOVR","1",0.953513759934527,0.370739053907139,0.312196326445729,1.09141199308372,0.937325327110445,0.832747357853684,7,49.9678395,-97.1764327,2005,18.2192312080572,167.23,420000
"'755 Ingersoll Street ,  Winnipeg R3G 2J7'",0.197745678470163,-0.42007750560197,-0.0447826787296692,-0.933548826027608,-1.34765944854536,0.977264893483948,0.261692901864348," RD"," BNG","0",-0.708378660345149,-0.701733034837507,-0.647579497215011,-1.09115971154276,-0.712020519524785,-0.616287708854599,12,49.8923725,-97.1740894,1929,8.28801711833256,87.98,197000
"'42 Royal York Drive ,  Winnipeg R3P 1K5'",-0.754464777205481,-0.591427181499972,-0.186997942263079,-0.451386245551811,-0.935849737551424,0.80008756747814,0.519149636185259," RD"," BNG","1",0.52865646738101,0.570728726193538,-0.108136265044667,0.545769066927097,1.04826787284824,0.865218623659654,3,49.8437001,-97.1864974,1986,15.736427685626,146.97,435000
"'108 St Vital Road ,  Winnipeg R2M 1Z9'",-0.843872675798633,0.302736962970957,0.52407837540397,0.995101495875582,0.711389106424326,-1.68039499660316,0.776606370506171," RD"," BNG","0",-1.20914826282185,0.436669715100457,-0.437905394199896,-0.631670931621397,-0.541908616060165,-0.586662991935229,5,49.83913,-97.121748,1945,10.3787990319588,64.1,220000
"'187 Eastcote Drive ,  Winnipeg R2N 4H4'",-1.62813886209878,0.493554050064391,0.52407837540397,0.995101495875582,0.162309491765743,-0.794508366574127,0.519149636185259," RD"," BNG","1",0.240315511181066,-0.165496990465184,0.0119587610954457,1.14884809057389,0.578611095891572,0.414137227471292,9,49.7990421,-97.1079303,2007,18.4805789472604,133.22,371500
"'198 Ravensden Drive ,  Winnipeg R2N 0J8'",-1.41072395681341,0.941501985023919,0.52407837540397,-0.933548826027608,0.711389106424326,0.977264893483948,0.776606370506171," RD"," BNG","1",-0.0595590832668751,-0.233625340364947,-0.167691585384641,1.37859248053457,0.487527265840842,0.343295513098887,9,49.8101553,-97.0754929,2015,19.5259699040736,118.92,359185
"'6 Beaupre Bay ,  Winnipeg R3X 1C7'",-0.843463795231285,0.993510367873775,0.52407837540397,0.609371431494944,0.162309491765743,0.622910241472333,0.519149636185259," RD"," SP3L","1",-0.49804703920439,-0.0314379793721036,-0.348326317324893,0.545769066927097,0.344892132870615,0.220932551910187,9,49.8391509,-97.0717268,1986,15.736427685626,98.01,339900
"'34 Palisade Cove ,  Winnipeg r3x 0j7'",-0.912562654737827,1.51357486291338,0.52407837540397,0.995101495875582,0.711389106424326,0.977264893483948,0.776606370506171," RD"," BNGR","1",1.43268400351043,0.570728726193538,0.912671457146294,1.3211563830444,3.43353260621085,3.30641122062102,9,49.8356189,-97.0340672,2013,19.2646221648703,190.08,757500
"'613 Sage Creek Boulevard ,  Winnipeg R3X 0K8'",-1.09581940354012,1.56244155884606,0.52407837540397,-0.933548826027608,0.711389106424326,-0.794508366574127,0.776606370506171," RD"," TWO","1",0.548158801145806,-0.0995663292718657,0.0872642487980576,1.37859248053457,0.590881341450172,0.349735668950924,9,49.8262517,-97.0305286,2015,19.5259699040736,147.9,373159
"'Larry Vickar Dr W ,  Winnipeg R2C 4M4'",0.384156089829789,1.3366060555578,0.52407837540397,-0.933548826027608,0.711389106424326,-0.794508366574127,0.776606370506171," SA"," TWO","0",0.27554553346586,-1.23796907920983,0.102522223430613,1.37859248053457,-0.00363017647981193,-0.0772209034157091,11,49.9019009,-97.0468821,2015,19.5259699040736,134.9,292778
"'385 Robertson Street ,  Winnipeg R2X 2C1'",0.927384247159934,-0.229246608895552,0.52407837540397,0.512938915399785,-2.03400896686859,-2.5662816266322,-0.510677301098387," RD"," 1+1/2","1",-0.644209691183561,-0.233625340364947,-0.437905394199896,-0.574234834131227,-0.874736253273553,-0.808848368830499,6,49.9296681,-97.1602707,1947,10.6401467711621,91.04,175000
"'467 Murray Avenue ,  Winnipeg R2V 4J1'",1.47913629268,0.511151639683824,0.23964784833715,0.802236463685263,0.436849299095034,0.977264893483948,-1.28304750406112," SA"," TWO","0",-0.309105074450827,-1.17203841801651,-0.437905394199896,0.316024676966415,-0.556700955491871,-0.55188615033423,4,49.957871,-97.106656,1978,14.6910367288129,107.02,218000
"'168 Sedona Crescent ,  Winnipeg R2R 2W5'",1.38125732778846,-0.656511886731221,0.52407837540397,-0.54781876164697,0.436849299095034,0.977264893483948,-0.896862402579754," RD"," BNG","1",-0.123937754942063,-0.233625340364947,0.147311761868114,1.14884809057389,0.397404937853172,0.349735668950924,7,49.9528679,-97.1912104,2007,18.4805789472604,115.85,347000
